epoch,train_loss_avg,val_loss,qwk_c,qwk_o,qwk_l,qwk_avg,emd_c,emd_o,emd_l,macroEMD,tailR0_c,tailR0_o,tailR0_l,tailR0_avg
1,1.7601619237223345,1.3814655224452523,-0.020979184715165244,0.0019712602767586462,-0.06476868327402152,-0.027925535904142706,0.35678599603184635,0.3551294166435135,0.37498683301658153,0.3623007485639804,0.0,0.0,0.0,0.0
2,1.2484102236252974,1.4513330662875397,0.022616595912358872,0.031717246484085804,0.04360699865410489,0.03264694701684986,0.32326709018226785,0.3193660793389257,0.30040050411578506,0.3143445578789929,0.0,0.0,0.0,0.0
3,1.0568181533053804,1.5010960015671255,0.15318352059925078,0.17546951923661336,0.2667194301543331,0.1984574899967324,0.2827165649710271,0.2836342010829675,0.2583448858121764,0.274898550622057,0.0,0.0,0.0,0.0
4,0.989455461253247,1.4334087801364355,0.18628340739813476,0.1755048122287225,0.22163238221632386,0.19447353394772704,0.26712666297118043,0.27471847664582905,0.26191532606969287,0.2679201552289008,0.0,0.0,0.0,0.0
5,0.9017436426178087,1.5389650683029632,0.1959284392350401,0.17857810688507425,0.30552916587497636,0.22667857066503025,0.2611992473622691,0.2639722540446151,0.24369912979072428,0.25629021039920286,0.0,0.0,0.0,0.0
6,0.8318487280283872,1.7123629056365406,0.20039658102815483,0.2712887616498887,0.27315914489311166,0.24828149585705173,0.2543233443870806,0.25381625634218485,0.2531027800304305,0.25374746025323197,0.0,0.0,0.0,0.0
7,0.7435214118595656,1.3020237921485722,0.2532675574325556,0.32425378544648586,0.2973107569721116,0.29161069995038436,0.24260091057464828,0.24800860891045992,0.2304494417416917,0.24035298707559996,0.0,0.0,0.0,0.0
8,0.6728977031597808,1.5524988077750197,0.2655708956887456,0.3144461459928536,0.3349820143884892,0.30499968535669614,0.23380130764520457,0.23585481258687913,0.22849619720864084,0.23271743914690815,0.015625,0.0,0.0,0.005208333333333333
9,0.6363350895833424,1.4335310524485059,0.2388467374810319,0.2617634699545962,0.23753445251816574,0.24604821998459794,0.2418195111685164,0.258929730130286,0.2634094056230821,0.2547195489739615,0.0078125,0.0,0.0,0.0026041666666666665
10,0.560057662446286,1.7159876455673433,0.30404920124676627,0.30257744227957417,0.32029234737747203,0.3089729969679375,0.21933292724024608,0.22729399197201725,0.22635865441897166,0.224328524543745,0.03125,0.0,0.0,0.010416666666666666
