epoch,train_loss_avg,val_loss,qwk_c,qwk_o,qwk_l,qwk_avg,emd_c,emd_o,emd_l,macroEMD,tailR0_c,tailR0_o,tailR0_l,tailR0_avg
1,12.512234250529207,5.683152731670142,0.0937919344586482,0.13939675344676195,0.08196557102585744,0.10505141964375586,0.3906929093807462,0.38008056676708024,0.3864484516479054,0.38574064259857727,0.0,0.0,0.0,0.0
2,23.045037644243333,13.123172929126866,0.2614389154213529,0.205558036960527,0.1959341239203488,0.22097702543407624,0.3940175444251956,0.39210867182886516,0.3897935406852381,0.3919732523130996,0.0,0.0,0.0,0.0
3,25.58394618593911,14.407257649581592,0.31222496075225525,0.3939216937302864,0.5064027763044237,0.4041831435956551,0.3896626603066798,0.39219412393228786,0.38811858427098767,0.3899917895033185,0.0,0.0,0.0,0.0
4,23.795983317800857,13.129458021977417,0.2457942238267149,0.4764792042783663,0.3896396126823779,0.3706376802624864,0.38872657095015095,0.3842974995305671,0.3837498737980173,0.3855913147595784,0.0,0.0,0.0,0.0
5,21.24665145069178,12.061843195431557,0.3823770972662208,0.32831064325621695,0.2799233961059687,0.3302037122094688,0.3822083279839418,0.37057864240972926,0.382578899926637,0.3784552901067693,0.06521739130434782,0.0,0.0,0.021739130434782608
6,18.436924495688224,10.669672975195443,0.38740959187187884,0.4639537721722726,0.4526607657033166,0.43467470991582263,0.3857079673025527,0.3774641309948442,0.38031104846169067,0.3811610489196959,0.35434782608695653,0.0,0.0,0.11811594202898551
7,17.257978137730184,10.248788199578637,0.5720035232739346,0.5388985180332219,0.465530587991583,0.5254775430995798,0.3745172813837813,0.3755512592860926,0.3800480489992245,0.3767055298896995,0.0,0.0,0.0,0.0
8,16.52410734475836,9.97753923472581,0.22851895111317166,0.5509665168305962,0.5161185900368044,0.4318680193268574,0.37006046363612066,0.3703398381829229,0.37741439827148515,0.37260490003017627,0.06521739130434782,0.0,0.0,0.021739130434782608
9,16.02563842833673,9.829806739944958,0.5305948072257107,0.5358328616445185,0.6413977921833127,0.569275153684514,0.3703423491606033,0.3735244238511779,0.3716825907130221,0.3718497879082678,0.021739130434782608,0.05555555555555555,0.0,0.02576489533011272
10,16.15176048151754,9.945068916689829,0.4351538211683912,0.6222523482134212,0.6061831840508524,0.554529784477555,0.36647598570779183,0.3663851003252403,0.36846965932323084,0.3671102484520876,0.043478260869565216,0.05555555555555555,0.0,0.033011272141706925
11,15.76457835341182,9.842682211164227,0.64859238591405,0.6291401846744213,0.5047239949389066,0.594152188509126,0.36842503107061575,0.36282160937135244,0.3718179989518293,0.3676882131312658,0.09347826086956522,0.0,0.0,0.031159420289855074
