epoch,train_loss_avg,val_loss,qwk_c,qwk_o,qwk_l,qwk_avg,emd_c,emd_o,emd_l,macroEMD,tailR0_c,tailR0_o,tailR0_l,tailR0_avg
1,1.781338257369282,1.3685402032723564,-0.07276024857973473,0.06344079074875653,0.19984660896241924,0.063509050377147,0.3591930584372143,0.3535183548235534,0.3709005686820094,0.36120399398092573,0.0,0.0,0.0,0.0
2,1.2741612392535926,1.121860888969261,0.17004223311446098,0.46299604785880566,0.20216103171836886,0.27839977089721185,0.31751004706942254,0.312731602098003,0.29227087818422304,0.30750417578388284,0.0,0.0,0.0,0.0
3,1.0817771757432277,1.0814842206761066,0.4333742137120703,0.36122057189047196,0.4922852983988355,0.4289600280004593,0.2695636231953959,0.2677912372780567,0.260801879021677,0.26605224649837655,0.0,0.0,0.0,0.0
4,1.014613302053432,0.9815400786893791,0.5690602770497941,0.48873464739853045,0.5335384911285281,0.5304444718589508,0.24581491795715146,0.25198617599761647,0.23489641319239207,0.24423250238238667,0.0,0.0,0.0,0.0
5,0.9436837759182097,0.9578935993131591,0.5582316221000653,0.5544492191594173,0.5193319866852542,0.544004275981579,0.23083084402804604,0.23513799420976272,0.2364124797198758,0.23412710598589484,0.0,0.0,0.0,0.0
6,0.8383980338696557,0.9905569193410562,0.5800502532604794,0.506001593100228,0.5473763684409212,0.5444760716005429,0.22679583631924366,0.2300630185560264,0.22972049890983198,0.228859784595034,0.0,0.0,0.0,0.0
7,0.7634442649452626,1.140988234867625,0.4922160125489702,0.5022081702298504,0.5121483375959079,0.5021908401249094,0.24146453624739456,0.2380724085529108,0.22943348363458843,0.2363234761449646,0.0,0.0,0.0,0.0
8,0.6652057033427371,1.1833791471580144,0.45227057390362746,0.4420209214333407,0.4678786426667465,0.45405671266790487,0.23775484470058417,0.23591992491323266,0.2388029547071811,0.23749257477366595,0.0,0.0,0.0,0.0
9,0.5874042019061794,1.1846344925029495,0.5112675822442168,0.5222502964987367,0.5160277236300628,0.5165152007910053,0.22898396240532753,0.2293471964217403,0.22105740205072485,0.2264628536259309,0.0,0.0,0.0,0.0
10,0.5197594270084077,1.2715304280620123,0.4908819875776398,0.5374184866990995,0.5196024773152816,0.5159676505306736,0.2335970230927314,0.23141166502938798,0.22740674446177986,0.23080514419463308,0.05555555555555555,0.0,0.0,0.018518518518518517
11,0.5144326366993378,1.379837417719845,0.4815145345059135,0.493615600745542,0.42744583059750496,0.4675253219496535,0.2369239173612804,0.2375327988999399,0.24240551236675265,0.2389540762093243,0.0,0.0,0.0,0.0
12,0.42173597546005653,1.3842780296888784,0.43389990557129365,0.5341388771633601,0.46744923857868026,0.4784960071044447,0.23552619441490333,0.22285214156641037,0.24206583606006465,0.23348139068045945,0.0,0.0,0.0,0.0
13,0.35959148259991286,1.4452646679869237,0.4501698952604477,0.5144830130992857,0.541165536846709,0.5019394817354809,0.23501817837310818,0.22638603948704553,0.22133537062906972,0.22757986282974116,0.05555555555555555,0.0,0.0,0.018518518518518517
14,0.3134175892029154,1.5123882731245453,0.5434073160039616,0.5340091646826921,0.5227453656317526,0.5333872821061355,0.2189369466523991,0.2247005549273371,0.21781167633120813,0.22048305930364812,0.05555555555555555,0.0,0.0,0.018518518518518517
15,0.2626685774811323,1.7413782547939736,0.5142400766711923,0.49437104956189126,0.4819423001241183,0.4968511421190673,0.22515136497416544,0.22359540015566207,0.2286303376532015,0.22579236759434299,0.05555555555555555,0.0625,0.0,0.03935185185185185
16,0.21357989303366154,1.7395190686174589,0.4868214558770271,0.5180812185335684,0.4978352575488454,0.5009126439864803,0.22217887651854312,0.22061268583257626,0.2202878639614177,0.22102647543751233,0.05555555555555555,0.0,0.0,0.018518518518518517
17,0.17458772746201776,1.8746320899195066,0.5234963087005178,0.508819363975795,0.4902749233014625,0.5075301986592584,0.21988474301774108,0.22311092286839096,0.22485163413930565,0.2226157666751459,0.09401709401709402,0.0625,0.0,0.05217236467236467
18,0.14771982733065125,1.9584013979966708,0.43761896810819834,0.4786074940207282,0.4825749681602408,0.4662671434297225,0.23456251791286942,0.2327821645071217,0.22402055446047547,0.23045507896015552,0.05555555555555555,0.0,0.0,0.018518518518518517
19,0.12162418988817324,2.0674043660323425,0.4791967686851438,0.4827528791452753,0.4715471789588509,0.47783227559642333,0.22642036721730752,0.2227155525758789,0.22899243699940725,0.22604278559753122,0.05555555555555555,0.0625,0.0,0.03935185185185185
20,0.10709104961539967,1.9707946793104365,0.4780720978506272,0.4853201086813158,0.49685005080563216,0.4867474191125251,0.22637669156956436,0.22995223010057578,0.21712394691157355,0.2244842895272379,0.0,0.0,0.0,0.0
21,0.0802885923545721,2.1391785174877493,0.4943898264442993,0.5113922707620487,0.5,0.5019273657354494,0.2253671395604946,0.22270186501109768,0.21780689988881652,0.22195863482013625,0.05555555555555555,0.0,0.0,0.018518518518518517
22,0.06464610483358751,2.138895432355949,0.4440760952720967,0.516722622312207,0.547339669444522,0.5027127956762752,0.23457178838592646,0.22230961972678748,0.20451256899828435,0.2204646590369994,0.0,0.0,0.0,0.0
23,0.05625073607311297,2.2539162621378455,0.4536199679603121,0.4904918729416764,0.5299711568666647,0.49136099925621773,0.23679272651767977,0.22748280484863775,0.20944063686160685,0.22457205607597477,0.0,0.0,0.0,0.0
24,0.04004734373876747,2.297297378066273,0.4801448646994313,0.5036559027868127,0.5400062310589968,0.5079356661817469,0.23018357175008672,0.224001480653624,0.20945011377789116,0.22121172206053397,0.05555555555555555,0.0625,0.0,0.03935185185185185
25,0.035525740218882544,2.3905122966806207,0.4742676301849752,0.482886166876625,0.5198237885462555,0.49232586186928523,0.23081109786748938,0.22715526141299452,0.21614901805409947,0.22470512577819446,0.0,0.0,0.0,0.0
26,0.030762764535852406,2.392304717021062,0.4854962087608591,0.493943113293132,0.5065280252358559,0.4953224490966157,0.22680164818671322,0.22528503413348072,0.21892293076892716,0.22366987102970703,0.0,0.0,0.0,0.0
27,0.02337819118662983,2.442433828044046,0.456521922535033,0.48134530117876073,0.5372346528973035,0.4917006255370324,0.23087840852362823,0.22381172783011696,0.21004476259022783,0.221578299647991,0.038461538461538464,0.0,0.0,0.012820512820512822
28,0.0202613349873811,2.5176992372212474,0.45351641914475727,0.4936605093452836,0.4871119528868634,0.47809629379230145,0.23209947096753947,0.2230552470618047,0.2165071505574457,0.22388728952892997,0.0,0.0,0.0,0.0
29,0.016701687769179088,2.5075273422927746,0.48521185731033334,0.5061862498344151,0.5234662265844408,0.5049547779097298,0.22782644445490688,0.22370178719347092,0.21113168622119982,0.2208866392898592,0.0,0.0,0.0,0.0
30,0.014962495401427835,2.5401662110167855,0.4744866289698567,0.4931304164024518,0.5367408567274354,0.501452634033248,0.2290763681758235,0.22729302255767556,0.2049929264269399,0.22045410572014632,0.0,0.0,0.0,0.0
31,0.013031505954889661,2.5637658388174867,0.45990907388172786,0.4949672471640837,0.5256088773598501,0.4934950661352205,0.23067542934976015,0.2268411595509534,0.20910231725792228,0.2222063020528786,0.0,0.0,0.0,0.0
32,0.011951688895298058,2.5573103295709925,0.48876775547399487,0.4949672471640837,0.5197688390456028,0.5011679472278937,0.22574409407668874,0.2249577254878695,0.2114945531619666,0.22073212424217495,0.05555555555555555,0.0,0.0,0.018518518518518517
33,0.010469695415366518,2.575650234003878,0.4835702277242855,0.4878257155061939,0.524722847616062,0.4987062636155138,0.2279603232221513,0.2257636077273275,0.20988369940017435,0.2212025434498844,0.0,0.0,0.0,0.0
34,0.009994119596376224,2.6044520133983493,0.47749004489309366,0.4949672471640837,0.507879176254697,0.4934454894372915,0.22775261812098008,0.22562557219578042,0.21200473284009735,0.22179430771895262,0.0,0.0,0.0,0.0
35,0.009916554657150982,2.598698255249778,0.4759926405127901,0.4842409174753387,0.5176991150442478,0.4926442243441255,0.22891902897693983,0.22556896059953688,0.21058916070883385,0.22169238342843686,0.0,0.0,0.0,0.0
