epoch,train_loss_avg,val_loss,qwk_c,qwk_o,qwk_l,qwk_avg,emd_c,emd_o,emd_l,macroEMD,tailR0_c,tailR0_o,tailR0_l,tailR0_avg
1,1.125613161605693,0.8289087988527019,0.0031076392584236112,-0.0009318768443395964,-0.05743905855982079,-0.018421098715245592,0.36244740398739295,0.35876501677539774,0.3733127327405352,0.364841717834442,0.0,0.0,0.0,0.0
2,1.6607087542161438,1.4906877409077233,0.25109711580889715,0.1948674235085952,0.11959423384943924,0.18851959105564386,0.3594629764159209,0.36222431168140357,0.34672520308974314,0.35613749706235587,0.0,0.0,0.0,0.0
3,1.6343944195275162,1.6023580668561017,0.0690116795300868,0.10266940451745366,0.16999556147359063,0.11389221517371036,0.35501255753763966,0.34129306804866477,0.34464804128465076,0.3469845556236517,0.0,0.0,0.0,0.0
4,1.6159406227764495,1.4577742199965795,0.20709189579724308,0.3118241181144983,0.3390126692878985,0.2859762277332133,0.32627327535181505,0.32368556108241153,0.30880484413221715,0.3195878935221479,0.0,0.0,0.0,0.0
5,1.640704435848631,1.594556204620287,0.1571066044585666,0.1604585063016568,0.37243135115475545,0.2299988206383263,0.3335110600004385,0.3319588291918874,0.31879114986284784,0.32808701301839127,0.0,0.0,0.0,0.0
6,1.591696521348345,1.6161880513418947,0.18401493794163948,0.27875402343487454,0.33397559409120103,0.26558151848923833,0.33147458628943577,0.3296106380670273,0.32542489183963313,0.32883670539869875,0.0,0.0,0.0,0.0
7,1.5799603311907708,1.4964495954403398,0.1967090246312131,0.22628887114525564,0.30913789053323937,0.24404526210323604,0.30622521968648203,0.30643200787713,0.31077468352372845,0.3078106370291135,0.0,0.0,0.0,0.0
8,1.5367673403909585,1.4819301053223053,0.29461116217104977,0.3936646888471734,0.43258673693456295,0.37362086265092875,0.30081232430691385,0.3043656949255857,0.3075102109391793,0.30422941005722626,0.0078125,0.0,0.0,0.0026041666666666665
9,1.5165941825873,1.5524224023435127,0.2602972189271121,0.2381026681229521,0.3359964491788726,0.2781321120763123,0.30358279329971777,0.31277178392239013,0.311702115678555,0.30935223096688763,0.0078125,0.0,0.0,0.0026041666666666665
10,1.517302919271883,1.601559761168842,0.2589043499385907,0.2917229434477937,0.2817928372292514,0.2774733768718786,0.30758507654928813,0.3108002843813653,0.31265243353044025,0.3103459314870312,0.0078125,0.0,0.0,0.0026041666666666665
11,1.500937397553023,1.555598413700638,0.19886945361731578,0.2797645148950859,0.3655698234349919,0.2814012639824645,0.30907020066750857,0.31260191474244364,0.30124793479781553,0.30764001673592256,0.0078125,0.0,0.0,0.0026041666666666665
12,1.4557191258490754,1.6781279030925194,0.1828531271960646,0.2341079197509227,0.2649392712550608,0.22730010606734938,0.3104080581988363,0.3162249454661259,0.3059893186199356,0.3108741074282993,0.0078125,0.0,0.0,0.0026041666666666665
13,1.4420110960188186,1.5794143147063826,0.19478598892973342,0.22910389654355268,0.31479242241031835,0.24622743596120147,0.31032818233095066,0.31678917326222894,0.3131914896784959,0.31343628175722515,0.0234375,0.0,0.0,0.0078125
14,1.412601267132426,1.616443563377879,0.1909573338993844,0.20638820638820643,0.2775416802876757,0.22496240685842217,0.3175124460555927,0.3158469541763386,0.31872344483018644,0.3173609483540392,0.0078125,0.0,0.0,0.0026041666666666665
15,1.3747181704339226,1.50901949807354,0.2704049554060033,0.28812489684165554,0.37481426448737,0.3111147055783429,0.30982736356313084,0.31162976965973427,0.29667026333686203,0.30604246551990905,0.0078125,0.0,0.0,0.0026041666666666665
16,1.347107029348354,1.589568712541063,0.17634532979310713,0.22787246592778854,0.29859634198213536,0.23427137923434369,0.31919092329914844,0.3132715096083074,0.3142814638796987,0.3155812989290515,0.0078125,0.0,0.0,0.0026041666666666665
17,1.3452458983595827,1.577282486092938,0.24854950136893017,0.2523529912347885,0.3003705870879657,0.2670910265638948,0.3158708722101877,0.3136699698796983,0.3122371136263545,0.3139259852387468,0.0078125,0.0,0.0,0.0026041666666666665
18,1.3013261632010924,1.49086581899891,0.3346244700904326,0.31205934195064633,0.4419535628502802,0.3628791249637864,0.3064148269611989,0.3140047628548722,0.2903441496798552,0.3035879131653088,0.0078125,0.0,0.0,0.0026041666666666665
19,1.2764331497542807,1.5303619165138633,0.2854139869905553,0.27988338192419826,0.36756515927823574,0.3109541760643298,0.30717216317151974,0.3127205483572481,0.31224402250135025,0.31071224467670605,0.0078125,0.0,0.0,0.0026041666666666665
20,1.272112883737128,1.580388191702572,0.17057241644256627,0.2692844833922724,0.3235735735735735,0.25447682446947073,0.32235355815557254,0.3130956406747178,0.2977951651949147,0.31108145467506837,0.0078125,0.0,0.0,0.0026041666666666665
21,1.2453452493154338,1.5173142422745047,0.1314136993807089,0.26605132902362116,0.39166338969720793,0.263042806033846,0.3231865207667783,0.31968269052629705,0.2864560610961327,0.3097750907964027,0.0078125,0.0,0.0,0.0026041666666666665
22,1.2201362482116622,1.4969095094498963,0.18134795427507377,0.30890016219760497,0.3231481481481482,0.2711320882069423,0.32221746285013947,0.31454115213961187,0.30490397967552296,0.31388753155509147,0.0078125,0.0,0.0,0.0026041666666666665
23,1.2126483229497642,1.510510259600801,0.09645501699159353,0.2895465484374595,0.3708999158957108,0.2523004937749213,0.32435288540288915,0.3207863694517926,0.2968536122236074,0.3139976223594297,0.015625,0.0,0.0,0.005208333333333333
24,1.200268937867145,1.4900111013444621,0.23421573216955338,0.32582472689815944,0.37381603872868874,0.31128549926546717,0.3134615421037581,0.31284709353598184,0.29027235390050443,0.3055269965134148,0.0234375,0.0,0.0,0.0078125
25,1.1762358995789999,1.5171822746312087,0.13607099857973992,0.30960985450019307,0.32561983471074385,0.25710022926355897,0.32882924566586313,0.32488076423649914,0.3127422107879613,0.32215074023010787,0.015625,0.0,0.0,0.005208333333333333
26,1.16992295828448,1.5029326209382035,0.20587870519657692,0.32150610404563307,0.388290302907095,0.30522503738310164,0.3231859420699147,0.32231437348119546,0.2933317782401007,0.312944031263737,0.0078125,0.08333333333333333,0.0,0.030381944444444444
27,1.1575002956143645,1.5015975255705232,0.20432100143636467,0.31279706667873797,0.36090225563909784,0.29267344125140016,0.3147035565969591,0.32211760003226864,0.30713492742793275,0.3146520280190535,0.0234375,0.08333333333333333,0.0,0.035590277777777776
28,1.159451689265451,1.5518357764812496,0.19172601012537716,0.3429352299020141,0.3612121212121212,0.29862445374650415,0.3192491352226646,0.31941247989784866,0.30163205397807047,0.31343122303286125,0.015625,0.08333333333333333,0.0,0.03298611111111111
29,1.1455833179257597,1.5307435849246582,0.1938094902347881,0.33023893833540696,0.37372083503888653,0.2992564212030272,0.32221120857185126,0.32454273411966483,0.3002901494429063,0.31568136404480746,0.015625,0.08333333333333333,0.0,0.03298611111111111
30,1.1395518055126321,1.496990739581424,0.2175819458498145,0.3536537430766481,0.3764797205511353,0.31590513649253266,0.31915401509972474,0.31918888426019343,0.30277598124599553,0.31370629353530455,0.0078125,0.08333333333333333,0.0,0.030381944444444444
31,1.127390779372844,1.50833194820317,0.2088181261481935,0.3357584764801438,0.3625412861861278,0.3023726296048217,0.324529359707188,0.322787352490919,0.3016081927383144,0.3163083016454738,0.0234375,0.08333333333333333,0.0,0.035590277777777776
32,1.1455041154495302,1.5219790146759815,0.14627545833771505,0.34597920023436346,0.3773510196000792,0.28986855939071926,0.32662218613321414,0.32251084747098285,0.29706713055938627,0.3154000547211944,0.0234375,0.08333333333333333,0.0,0.035590277777777776
33,1.117746389176463,1.5058067989835127,0.17326614218902947,0.3408048282719043,0.35461293743372224,0.289561302631552,0.32415238061021956,0.32022429660552415,0.3034079137717032,0.31592819699581565,0.015625,0.08333333333333333,0.0,0.03298611111111111
34,1.1386254301429408,1.5252110973935216,0.17978909468784998,0.34065167397352314,0.3573883161512027,0.29260969493752526,0.3230013068970667,0.3215178272924343,0.30260682526383625,0.3157086531511124,0.015625,0.08333333333333333,0.0,0.03298611111111111
35,1.1029199117272273,1.5254519238878328,0.18688813821890393,0.32463612473863623,0.3686006825938567,0.2933749818504656,0.3218591826272253,0.32319359417991844,0.3006839229242503,0.3152455665771314,0.0078125,0.08333333333333333,0.0,0.030381944444444444
