epoch,train_loss_avg,val_loss,qwk_c,qwk_o,qwk_l,qwk_avg,emd_c,emd_o,emd_l,macroEMD,tailR0_c,tailR0_o,tailR0_l,tailR0_avg
1,37.547706218358826,30.4038185816103,0.012298343340808704,0.14192159736215426,-0.004131371674840123,0.05002952300937428,0.3947836507895969,0.38597886829551864,0.3880604509182909,0.38960765666780217,0.0,0.1111111111111111,0.0,0.037037037037037035
2,28.902517459603267,15.466064583131223,0.34035737168078584,0.06856471969474598,0.3429319371727748,0.2506180095161022,0.394138355101187,0.391175676109538,0.38975087665450314,0.39168830262174276,0.0,0.0,0.0,0.0
3,25.144749079487294,9.822218555383207,0.1631504278980368,0.035768577304837734,0.4752362426767648,0.22471841595987976,0.39716895862229845,0.39214191300318,0.39192334249353084,0.39374473803966975,0.16666666666666666,0.0,0.0,0.05555555555555555
4,23.137613697346556,20.476664313473446,0.4446188155612456,0.2934257905247103,0.21825734980826583,0.3187673186314072,0.39254281573876,0.3841624675790555,0.38854685267151207,0.38841737866310916,0.0,0.0,0.0,0.0
5,20.970415846408006,18.539479814353875,0.42977950169479684,0.33429979704262114,0.23528268894501658,0.3331206625608115,0.37594801953891727,0.38457470744502603,0.3804414360340191,0.3803213876726541,0.0,0.0,0.0,0.0
6,18.60461448359476,12.23298624615155,0.3385597201075512,0.42546972860125265,0.495477420541372,0.41983562308339195,0.37836749048395807,0.3830001995503175,0.3790270703538573,0.38013158679604425,0.021739130434782608,0.2222222222222222,0.0,0.08132045088566826
7,17.022500864447967,11.566322382643017,0.47675980655561523,0.4923148005544432,0.3163062859438962,0.4284602976846516,0.3781060454898525,0.3784842366102106,0.37387963562412835,0.37682330590806384,0.05555555555555555,0.0,0.0,0.018518518518518517
8,16.293165213522588,12.043563967969108,0.2955007913181098,0.36176944075033246,0.5144688148749887,0.390579682314477,0.37205501137925834,0.380167108100372,0.37377520161956984,0.37533244036640007,0.0,0.0,0.0,0.0
9,16.24525008986417,10.997329532530873,0.5902162175736421,0.4204848546625214,0.5769752918816182,0.5292254547059273,0.3715571027735466,0.3728527550701932,0.3726239753833173,0.37234461107568567,0.021739130434782608,0.0,0.0,0.007246376811594203
10,16.032602146666672,11.348125457230811,0.4909677819852257,0.4355550598320559,0.600728803442968,0.5090838817534166,0.3711846558745652,0.37380109841460396,0.3673001762394272,0.37076197684286544,0.021739130434782608,0.0,0.0,0.007246376811594203
11,15.659497558102077,13.247312192116954,0.6304246817210297,0.4354561101549054,0.4611555584761218,0.509012116784019,0.3713886025161929,0.36902035413171913,0.3644559859745665,0.36828831420749286,0.08695652173913043,0.0,0.0,0.028985507246376812
12,15.681908943789967,15.696090102234294,0.40066114699905986,0.5185838608767847,0.5422550831792976,0.4871666970183807,0.3649525007193793,0.3697322800083627,0.36853108247472666,0.36773862106748956,0.0,0.0,0.0,0.0
13,15.83376246679008,11.121335424697143,0.5893155258764609,0.5025173698519787,0.6325122980235632,0.5747817312506677,0.3653259015629782,0.36889262390326366,0.36765449843446796,0.3672910079669032,0.021739130434782608,0.0,0.0,0.007246376811594203
