epoch,train_loss_avg,val_loss,qwk_c,qwk_o,qwk_l,qwk_avg,emd_c,emd_o,emd_l,macroEMD,tailR0_c,tailR0_o,tailR0_l,tailR0_avg
1,1.8324440123551058,1.6704295247048966,0.08696776078808222,0.06935086484312158,0.22765035576579074,0.12798966046566485,0.4000776506766844,0.38620624099544404,0.3617625487479844,0.38268214680670426,0.0,0.5,0.5,0.3333333333333333
2,1.3460076447066225,1.3845904611120428,0.018367983118720566,0.01080171524724527,0.14931854705153536,0.05949608180583373,0.3469854696292423,0.3343955000895162,0.308564670599199,0.32998188010598584,0.0,0.0,0.0,0.0
3,1.1024901546173054,1.056761775541595,0.2797149052581498,0.384005269369048,0.39964157706093184,0.3544539172293765,0.2870814605628887,0.28110912283131806,0.243540859646484,0.2705771476802303,0.0,0.0,0.0,0.0
4,1.0031570966841674,1.1066901080177822,0.4270864315031825,0.3860979462875198,0.3658268673459849,0.39300374837889573,0.2726050305061891,0.26859655641145064,0.23753219672654852,0.2595779278813961,0.0,0.0,0.0,0.0
5,0.8923680536770942,1.4754361283351451,0.2549588047035566,0.2856113656666954,0.28034371643394207,0.2736379622680647,0.28672882728641896,0.27890030460068627,0.23700178389645155,0.2675436385945189,0.0,0.0,0.0,0.0
6,0.8459687930985417,1.3865289672519827,0.3676479779986249,0.3292882242379669,0.3644486409456116,0.35379494772740117,0.26502392763081817,0.2596482774656981,0.2239512932042791,0.2495411661002651,0.0,0.0,0.0,0.0
7,0.8228490854032163,2.0779631774504472,0.2419209203295174,0.21447234589406117,0.20201665319888984,0.2194699731408228,0.284738863318751,0.2833391506150122,0.25523083520506357,0.2744362830462756,0.0,0.0,0.0,0.0
8,0.7172694953998116,1.384629427376724,0.3417553653134482,0.35330166998621104,0.41459851226569133,0.3698851825217835,0.25980235126211837,0.2565161136425136,0.2105492251704925,0.24228923002504146,0.0,0.0,0.0,0.0
9,0.6476902743102925,1.3462919207495996,0.4079017537444196,0.4055242651030013,0.3058073874527275,0.37307780210004954,0.2483608939835274,0.2475853768420917,0.2157740141790748,0.23724009500156462,0.0,0.0,0.0,0.0
10,0.6250594921107054,1.9191649746243813,0.2961545680776474,0.2719321494831699,0.30957161685227275,0.2925527781376967,0.2649444628666933,0.26651050306915625,0.229292186642089,0.25358238419264617,0.0,0.0,0.0,0.0
11,0.5919434971974465,1.3684566976632737,0.4185990454611195,0.4666029774699466,0.3660833882593073,0.41709513706345785,0.2450270302938066,0.23359919485331138,0.20122042261167658,0.2266155492529315,0.0,0.0,0.0,0.0
12,0.5175559321445068,2.2163321203143367,0.3216328310091039,0.2592481921950637,0.23756867973976414,0.27281656764797724,0.2642109308812273,0.2675487958902107,0.23781798531722761,0.2565259040295552,0.05,0.0,0.0,0.016666666666666666
13,0.49727793370021006,2.055023164981932,0.3610854089166683,0.3094750545829321,0.29549296936208824,0.3220178109538962,0.2557426190670006,0.25892052264900445,0.2232399936054441,0.24596771177381638,0.0,0.0,0.0,0.0
14,0.4720569437158153,2.116841308140913,0.34093368973084814,0.30459852962375666,0.30799166343901585,0.3178412942645402,0.26166268552937755,0.2592838178447887,0.22461531824536599,0.24852060720651073,0.0,0.0,0.0,0.0
15,0.36888193014938425,2.2297262866250676,0.3464864569216465,0.3232323232323232,0.31928934922946894,0.3296693764611462,0.25666522060976626,0.25608453190779407,0.22514743756398942,0.24596573002718325,0.0,0.0,0.0,0.0
16,0.3170527854320742,2.5622760955673827,0.327072246636134,0.2809423462098033,0.2403986962067174,0.2828044296842182,0.25794379037006465,0.2580046611404428,0.23324659803853437,0.24973168318301395,0.0,0.0,0.0,0.0
17,0.2918973974062035,2.199048894746628,0.3269692451542796,0.3219918280062626,0.3174331143482815,0.32213139583627454,0.2568131916632283,0.25450271467933994,0.2198999720512055,0.24373862613125793,0.0,0.0,0.0,0.0
18,0.22752060860592363,2.4260189014580917,0.3180304788721676,0.30802002495947667,0.2806664673425565,0.3022389903914003,0.26211715954361864,0.25937680048778544,0.234171751603985,0.2518885705451297,0.0,0.0,0.0,0.0
19,0.19113301256827928,2.586367032775679,0.33755434916111904,0.2991433660343219,0.3091618079901015,0.31528650772851413,0.2573820155682851,0.25924807501456704,0.227419506722281,0.24801653243504437,0.0,0.0,0.0,0.0
20,0.17371301959890903,2.5524133894025582,0.31218452091401283,0.3127670762143867,0.30997083485235144,0.31164081066025034,0.26099288669914184,0.2585946899199939,0.22137948065271562,0.24698901909061713,0.0,0.0,0.0,0.0
21,0.13504762327992437,2.7086223222659616,0.31879005890242484,0.32131576081036917,0.30326825127334467,0.3144580236620462,0.2601572493577008,0.2596147039985119,0.2172439478082518,0.2456719670548215,0.0,0.0,0.0,0.0
22,0.12213869182379745,2.5075710722830737,0.3371361775212073,0.35430343608248926,0.30469353172971836,0.332044381777805,0.25567153107637,0.2510086578206264,0.21297151594932173,0.23988390161543938,0.0,0.0,0.0,0.0
23,0.09136276552733848,3.1688790694248654,0.29016730764520005,0.29755783616949116,0.2637746371209423,0.28383326031187783,0.26751188886743343,0.2611407361848923,0.239818896234344,0.25615717376222324,0.0,0.0,0.0,0.0
24,0.08037743332592348,3.202964942229196,0.3023992756903576,0.33439254536265894,0.2759517510425542,0.3042478573651903,0.26604706718413973,0.25735141550895346,0.22158474118597216,0.2483277412930218,0.0,0.0,0.0,0.0
25,0.06437276776889081,3.0619164204079063,0.31342623451214424,0.35661725038303016,0.3135792154054269,0.3278742334335338,0.2606054971349815,0.2536988288383264,0.20912092134321947,0.24114174910550912,0.0,0.0,0.0,0.0
26,0.05548470670792247,2.8888117095562182,0.3497654090879876,0.34300464338245895,0.32957823231516536,0.340782761595204,0.2523739242963291,0.25646167163424766,0.19924744483632684,0.23602768025563456,0.0,0.0,0.0,0.0
27,0.044066982457006736,3.055666071579822,0.32782444125149535,0.3366336633663366,0.2789553556373303,0.31447115341838744,0.25789373746334365,0.2590445788585914,0.22295441417648493,0.24663091016614,0.0,0.0,0.0,0.0
28,0.03751645960067644,3.1017821739263454,0.32381077615963694,0.32143401650948533,0.32088417605551434,0.32204298957487887,0.2603046197525762,0.2624716759665455,0.22479411263150686,0.2491901361168762,0.0,0.0,0.0,0.0
29,0.033388620555260665,3.3275615117641997,0.33410325161466115,0.3296283553689414,0.3212220167604358,0.32831787458134615,0.2557014044956531,0.2589879555149955,0.2151826878300403,0.24329068261356293,0.0,0.0,0.0,0.0
