epoch,train_loss_avg,val_loss,qwk_c,qwk_o,qwk_l,qwk_avg,emd_c,emd_o,emd_l,macroEMD,tailR0_c,tailR0_o,tailR0_l,tailR0_avg
1,1.4056816969760126,1.2819501728693967,0.17059256436888992,0.1374127434241823,0.03933814583502315,0.11578115120936512,0.3654831959172597,0.3594992946556945,0.37320436494528114,0.36606228517274514,0.0,0.2777777777777778,0.0,0.0925925925925926
2,1.240189789040688,1.181462497738484,0.26140231449965956,0.3288453692370461,0.31852179263843017,0.30292315879171194,0.33795601270227704,0.31939050519025125,0.29768035437690615,0.31834229075647813,0.0,0.0,0.0,0.0
3,1.0929877988301255,1.0904076471152786,0.4428845307453023,0.40566783335215084,0.4456004102864679,0.43138425812797365,0.29541196216692167,0.27704846918428416,0.2659761731021944,0.2794788681511334,0.0,0.0,0.0,0.0
4,1.0152000731436668,0.9884618909584181,0.5434400696812672,0.48708174502329515,0.5900044639535749,0.5401754262193791,0.26834148737526975,0.2559020201390065,0.2391010614188404,0.2544481896443722,0.0,0.0,0.0,0.0
5,0.9339435116549268,1.019114071808969,0.6317068644529449,0.6128825011369461,0.5833224152538672,0.6093039269479193,0.25314402232313776,0.2452622290253145,0.23289651618453516,0.24376758917766247,0.0,0.0,0.0,0.0
6,0.8396512734103971,1.0234961285294255,0.5570390732377772,0.5330728751395312,0.5695703327215398,0.5532274270329495,0.24084795366163153,0.2490048096498736,0.22810326532279088,0.239318676211432,0.0,0.0,0.0,0.0
7,0.7501300906696815,1.06997110223852,0.6198522793286817,0.6096522210258485,0.5726973658627635,0.6007339554057646,0.23109900548252815,0.23226451519372268,0.21398444442705716,0.22578265503443598,0.043478260869565216,0.0,0.0,0.014492753623188406
8,0.6556466909889228,1.0223343785432464,0.5804232880049293,0.5818817935798335,0.6459596947759734,0.6027549254535787,0.2189521742419628,0.22552816259842415,0.20759605079102803,0.21735879587713833,0.0,0.0,0.0,0.0
9,0.582479341218763,1.0455815445259347,0.5827086590922818,0.6370668804429005,0.5930135116800613,0.6042630170717479,0.21496279988283806,0.2164673012315348,0.22395670049402133,0.21846226720279804,0.0,0.0,0.0,0.0
10,0.5083079019704404,1.0688434656158035,0.6218504588536182,0.5870539716693562,0.581116779407052,0.5966737366433422,0.21424362054203225,0.22234856235741188,0.2148518407640596,0.2171480078878346,0.2826086956521739,0.0,0.0,0.09420289855072463
