epoch,train_loss_avg,val_loss,qwk_c,qwk_o,qwk_l,qwk_avg,emd_c,emd_o,emd_l,macroEMD,tailR0_c,tailR0_o,tailR0_l,tailR0_avg
1,1.7923263815584562,1.485895546063775,0.0864164398267071,0.0977306045403381,0.12148563357902631,0.10187755931535718,0.3734149178992615,0.3697656230213168,0.3739144480919916,0.3723649963375233,0.0,0.0,0.0,0.0
2,1.2874477565396836,1.1806845408879196,0.22153209109730843,0.1810827629122589,0.3850127533402702,0.2625425357832792,0.32477370777722836,0.3190122005751098,0.2939018535888215,0.3125625873137199,0.0,0.0,0.0,0.0
3,1.0843846525989365,1.0445195461256995,0.43424592229373105,0.3920425015880349,0.35200698080279236,0.3927651348948527,0.2626496829460153,0.2729363028145045,0.25116332537997427,0.26224977038016467,0.0,0.0,0.0,0.0
4,1.0025499401451652,0.9902541855210095,0.6106839938495114,0.4936871026742191,0.5225218808152218,0.5422976591129841,0.2356687748187464,0.24483501335560032,0.23375027265126147,0.23808468694186938,0.0,0.0,0.0,0.0
5,0.8963374161971913,1.0125000649463505,0.5195571955719557,0.5562111569940168,0.3902195608782435,0.4886626378147387,0.23799334824626345,0.24244259311798722,0.23408067018050294,0.23817220384825122,0.021739130434782608,0.0,0.0,0.007246376811594203
6,0.8241265962713289,0.9524582427218771,0.6262670394966795,0.5173079146030249,0.5604364460819045,0.5680038000605363,0.21080923406581178,0.2233130912849572,0.21577372853465335,0.21663201796180745,0.021739130434782608,0.0,0.0,0.007246376811594203
7,0.7522713963411188,0.9561439869047487,0.6357491441474251,0.6089050062446394,0.547446402955452,0.5973668511158389,0.20864344529587822,0.209574936024474,0.21733636333432074,0.21185158155155767,0.0,0.0,0.0,0.0
8,0.7463824249775258,0.997379696153866,0.6395214545885279,0.5882527628704156,0.6005005823606671,0.6094249332732035,0.20218344434144858,0.20697538955933306,0.20917266384743707,0.20611049924940625,0.2826086956521739,0.0,0.0,0.09420289855072463
9,0.6377931668407898,1.0844164759499677,0.607415214454883,0.6076341306231898,0.5754102781416134,0.5968198744065621,0.19496995134688413,0.19749415517800017,0.20686215660857726,0.1997754210444872,0.2608695652173913,0.0,0.0,0.08695652173913043
10,0.5570133440563253,1.1487008722790402,0.6160976786331249,0.5701829008932369,0.5556192872738038,0.5806332889333885,0.19870019835643532,0.2050263820135187,0.21208025433404196,0.205268944901332,0.10869565217391304,0.0,0.0,0.036231884057971016
