epoch,train_loss_avg,val_loss,qwk_c,qwk_o,qwk_l,qwk_avg,emd_c,emd_o,emd_l,macroEMD,tailR0_c,tailR0_o,tailR0_l,tailR0_avg
1,1.8120982773804841,1.567685099466128,0.0708646821502561,0.11815893616863304,0.22171203673335516,0.13691188501741478,0.3671357464331636,0.36330561928049165,0.3668554605490084,0.3657656087542212,0.0,0.2777777777777778,0.5,0.25925925925925924
2,1.3242961117662992,1.1821503852771256,0.12799383162257238,0.2927706902191691,0.35525282087142696,0.2586724475710562,0.33121006087366056,0.32001242551573217,0.3021330986839222,0.3177851950244383,0.0,0.0,0.0,0.0
3,1.1083639813794604,1.0714558548816302,0.4343867727082461,0.41731646137695044,0.45001671681711797,0.4339066503007715,0.27636241383883003,0.2762235691249847,0.2581395395227243,0.27024184082884634,0.0,0.0,0.0,0.0
4,0.9834846946639865,0.9966998306746524,0.45752608047690013,0.527888869076428,0.5198003793142627,0.5017384429558636,0.2417382104492177,0.23471030304480647,0.22340167825788093,0.23328339725063504,0.0,0.0,0.0,0.0
5,0.9201534197019682,0.9600984316511902,0.6013897166209321,0.5573843587358451,0.5464685689572841,0.5684142147713538,0.2171376135794544,0.23196502945973588,0.23179471544909958,0.22696578616276328,0.0,0.0,0.0,0.0
6,0.8183517385868438,1.1170962174696537,0.5557204018481624,0.4904491481672689,0.5219847078694538,0.5227180859616284,0.2211941991885677,0.23118032513526487,0.22400586689238802,0.22546013040540688,0.1956521739130435,0.0,0.0,0.06521739130434782
7,0.7268556627133371,1.1209616151179465,0.6409782209152729,0.5542276893097464,0.5342861800056621,0.5764973634102272,0.19873370556458508,0.21233945142228347,0.21459860144849094,0.2085572528117865,0.30434782608695654,0.0,0.0,0.10144927536231885
8,0.6628334042914824,1.0238916923935637,0.6038951841359774,0.6076357159451715,0.5689877908986699,0.5935062303266063,0.2004532812324193,0.20831831329700917,0.21702446316385235,0.2085986858977603,0.0,0.0,0.0,0.0
9,0.6171149505990335,1.0377767272413838,0.6145060774618871,0.6342755673615523,0.582105477085662,0.6102957073030338,0.19516977885534598,0.1982392989067477,0.2078714174728396,0.20042683174497777,0.13043478260869565,0.0,0.0,0.043478260869565216
10,0.5351635171938721,1.1573576920370474,0.5886916386784611,0.6012994597751498,0.5857389357832392,0.5919100114122834,0.19943436267560768,0.2013690232084306,0.21295759271428755,0.2045869928661086,0.06521739130434782,0.0,0.0,0.021739130434782608
11,0.47934491598800705,1.2187728978521573,0.5737570176782804,0.5734007283004512,0.5872020075282309,0.5781199178356542,0.20165806639152137,0.20439642921632029,0.19858584696170223,0.20154678085651465,0.021739130434782608,0.0,0.0,0.007246376811594203
12,0.4268694508321343,1.2339027409003018,0.6306314538974687,0.5970560267772241,0.5783623126494033,0.6020165977746986,0.19232917548560188,0.1995996335557833,0.20546897488853078,0.19913259464330532,0.13043478260869565,0.0,0.0,0.043478260869565216
13,0.3682640663153473,1.3574018719946177,0.6208525403981562,0.5853396542587475,0.5725517807897671,0.5929146584822236,0.1945764803806002,0.1975510720029473,0.19364408728305274,0.19525721322220005,0.17391304347826086,0.0,0.0,0.057971014492753624
14,0.31579281880026094,1.364797754156529,0.5644169086613366,0.6184132158866493,0.5410814266617587,0.5746371837365816,0.20911568554058108,0.20350496944349525,0.21913910138505116,0.21058658545637585,0.021739130434782608,0.0,0.0,0.007246376811594203
15,0.2976149021087204,1.4710862719169253,0.54742988686449,0.6015812410814146,0.5254668014168392,0.5581593097875813,0.20728803317216965,0.20516562258941576,0.21620958092998732,0.20955441223052426,0.043478260869565216,0.041666666666666664,0.0,0.028381642512077292
